/var/spool/slurm/d/job12728/slurm_script: line 11: conda: command not found
/home/u202220081002025/miniconda3/envs/pytorch/lib/python3.9/site-packages/torch/nn/modules/rnn.py:82: UserWarning: dropout option adds dropout after all but last recurrent layer, so non-zero dropout expects num_layers greater than 1, but got dropout=0.5 and num_layers=1
Train Epoch: 0 [17536/453960 (4%)]	Loss: 5.206520
Train Epoch: 0 [17664/453960 (4%)]	Loss: 4.906908
Train Epoch: 0 [17792/453960 (4%)]	Loss: 5.324281
Train Epoch: 0 [17920/453960 (4%)]	Loss: 4.994742
Train Epoch: 0 [18048/453960 (4%)]	Loss: 5.216269
Train Epoch: 0 [18176/453960 (4%)]	Loss: 4.952456
Train Epoch: 0 [18304/453960 (4%)]	Loss: 5.014497
Train Epoch: 0 [18432/453960 (4%)]	Loss: 5.263110
Train Epoch: 0 [18560/453960 (4%)]	Loss: 5.127042
Train Epoch: 0 [18688/453960 (4%)]	Loss: 5.184807
Train Epoch: 0 [18816/453960 (4%)]	Loss: 5.218706
Train Epoch: 0 [18944/453960 (4%)]	Loss: 5.267346
Train Epoch: 0 [19072/453960 (4%)]	Loss: 5.318470
Train Epoch: 0 [19200/453960 (4%)]	Loss: 5.026324
Train Epoch: 0 [19328/453960 (4%)]	Loss: 5.013803
Train Epoch: 0 [19456/453960 (4%)]	Loss: 5.112942
Train Epoch: 0 [19584/453960 (4%)]	Loss: 5.263304
Train Epoch: 0 [19712/453960 (4%)]	Loss: 5.148706
Train Epoch: 0 [19840/453960 (4%)]	Loss: 5.158898
Train Epoch: 0 [19968/453960 (4%)]	Loss: 5.027359
Train Epoch: 0 [20096/453960 (4%)]	Loss: 5.239880
Train Epoch: 0 [20224/453960 (4%)]	Loss: 5.110329
Train Epoch: 0 [20352/453960 (4%)]	Loss: 4.853284
Train Epoch: 0 [20480/453960 (5%)]	Loss: 4.965546
Train Epoch: 0 [20608/453960 (5%)]	Loss: 5.046461
Train Epoch: 0 [20736/453960 (5%)]	Loss: 5.196802
Train Epoch: 0 [20864/453960 (5%)]	Loss: 4.743632
Train Epoch: 0 [20992/453960 (5%)]	Loss: 5.246314
Train Epoch: 0 [21120/453960 (5%)]	Loss: 5.076042
Train Epoch: 0 [21248/453960 (5%)]	Loss: 4.746891
Train Epoch: 0 [21376/453960 (5%)]	Loss: 5.157679
Train Epoch: 0 [21504/453960 (5%)]	Loss: 5.096502
Train Epoch: 0 [21632/453960 (5%)]	Loss: 5.255466
Train Epoch: 0 [21760/453960 (5%)]	Loss: 5.241131
Train Epoch: 0 [21888/453960 (5%)]	Loss: 5.051532
Train Epoch: 0 [22016/453960 (5%)]	Loss: 5.049484
Train Epoch: 0 [22144/453960 (5%)]	Loss: 5.178704
Train Epoch: 0 [22272/453960 (5%)]	Loss: 5.249623
Train Epoch: 0 [22400/453960 (5%)]	Loss: 5.091220
Train Epoch: 0 [22528/453960 (5%)]	Loss: 5.195762
Train Epoch: 0 [22656/453960 (5%)]	Loss: 5.126976
Train Epoch: 0 [22784/453960 (5%)]	Loss: 5.111351
Train Epoch: 0 [22912/453960 (5%)]	Loss: 5.086672
Train Epoch: 0 [23040/453960 (5%)]	Loss: 5.348552
Train Epoch: 0 [23168/453960 (5%)]	Loss: 5.024282
Train Epoch: 0 [23296/453960 (5%)]	Loss: 5.230334
Train Epoch: 0 [23424/453960 (5%)]	Loss: 4.968060
Train Epoch: 0 [23552/453960 (5%)]	Loss: 5.098801
Train Epoch: 0 [23680/453960 (5%)]	Loss: 5.065172
Train Epoch: 0 [23808/453960 (5%)]	Loss: 4.895140
Train Epoch: 0 [23936/453960 (5%)]	Loss: 5.074554
Train Epoch: 0 [24064/453960 (5%)]	Loss: 5.359776
Train Epoch: 0 [24192/453960 (5%)]	Loss: 5.445725
Train Epoch: 0 [24320/453960 (5%)]	Loss: 5.017837
Train Epoch: 0 [24448/453960 (5%)]	Loss: 5.295148
Train Epoch: 0 [24576/453960 (5%)]	Loss: 5.198591
Train Epoch: 0 [24704/453960 (5%)]	Loss: 4.839117
Train Epoch: 0 [24832/453960 (5%)]	Loss: 4.989841
Train Epoch: 0 [24960/453960 (5%)]	Loss: 5.194281
Train Epoch: 0 [25088/453960 (6%)]	Loss: 5.155075
Train Epoch: 0 [25216/453960 (6%)]	Loss: 5.021922
Train Epoch: 0 [25344/453960 (6%)]	Loss: 5.167841
Train Epoch: 0 [25472/453960 (6%)]	Loss: 5.118205
Train Epoch: 0 [25600/453960 (6%)]	Loss: 5.107106
Train Epoch: 0 [25728/453960 (6%)]	Loss: 5.077822
Train Epoch: 0 [25856/453960 (6%)]	Loss: 5.127764
Train Epoch: 0 [25984/453960 (6%)]	Loss: 5.103257
Train Epoch: 0 [26112/453960 (6%)]	Loss: 5.130768
Train Epoch: 0 [26240/453960 (6%)]	Loss: 5.013718
Train Epoch: 0 [26368/453960 (6%)]	Loss: 5.261991
Train Epoch: 0 [26496/453960 (6%)]	Loss: 5.124959
Train Epoch: 0 [26624/453960 (6%)]	Loss: 5.257156
Train Epoch: 0 [26752/453960 (6%)]	Loss: 5.064922
Train Epoch: 0 [26880/453960 (6%)]	Loss: 5.062908
Train Epoch: 0 [27008/453960 (6%)]	Loss: 5.138919
Train Epoch: 0 [27136/453960 (6%)]	Loss: 5.136319
Train Epoch: 0 [27264/453960 (6%)]	Loss: 5.182786
Train Epoch: 0 [27392/453960 (6%)]	Loss: 5.347481
Train Epoch: 0 [27520/453960 (6%)]	Loss: 5.039763
Train Epoch: 0 [27648/453960 (6%)]	Loss: 5.013358
Train Epoch: 0 [27776/453960 (6%)]	Loss: 4.936801
Train Epoch: 0 [27904/453960 (6%)]	Loss: 5.206320
Train Epoch: 0 [28032/453960 (6%)]	Loss: 5.156916
Train Epoch: 0 [28160/453960 (6%)]	Loss: 5.094794
Train Epoch: 0 [28288/453960 (6%)]	Loss: 5.041963
Train Epoch: 0 [28416/453960 (6%)]	Loss: 5.107385
Train Epoch: 0 [28544/453960 (6%)]	Loss: 5.027036
Train Epoch: 0 [28672/453960 (6%)]	Loss: 5.121209
Train Epoch: 0 [28800/453960 (6%)]	Loss: 5.176163
Train Epoch: 0 [28928/453960 (6%)]	Loss: 5.312332
Train Epoch: 0 [29056/453960 (6%)]	Loss: 5.133323
Train Epoch: 0 [29184/453960 (6%)]	Loss: 5.209315
Train Epoch: 0 [29312/453960 (6%)]	Loss: 4.983389
Train Epoch: 0 [29440/453960 (6%)]	Loss: 5.000093
Train Epoch: 0 [29568/453960 (7%)]	Loss: 4.986495
Train Epoch: 0 [29696/453960 (7%)]	Loss: 5.175968
Train Epoch: 0 [29824/453960 (7%)]	Loss: 5.007446
Train Epoch: 0 [29952/453960 (7%)]	Loss: 5.134480
Train Epoch: 0 [30080/453960 (7%)]	Loss: 5.300286
Train Epoch: 0 [30208/453960 (7%)]	Loss: 5.209120
Train Epoch: 0 [30336/453960 (7%)]	Loss: 5.151761
Train Epoch: 0 [30464/453960 (7%)]	Loss: 5.049387
Train Epoch: 0 [30592/453960 (7%)]	Loss: 5.194448
Train Epoch: 0 [30720/453960 (7%)]	Loss: 5.251216
Train Epoch: 0 [30848/453960 (7%)]	Loss: 5.153999
Train Epoch: 0 [30976/453960 (7%)]	Loss: 5.236606
Train Epoch: 0 [31104/453960 (7%)]	Loss: 4.990315
Train Epoch: 0 [31232/453960 (7%)]	Loss: 4.939614
Train Epoch: 0 [31360/453960 (7%)]	Loss: 5.128781
Train Epoch: 0 [31488/453960 (7%)]	Loss: 5.158481
Train Epoch: 0 [31616/453960 (7%)]	Loss: 5.045184
Train Epoch: 0 [31744/453960 (7%)]	Loss: 4.944554
Train Epoch: 0 [31872/453960 (7%)]	Loss: 5.058779
Train Epoch: 0 [32000/453960 (7%)]	Loss: 5.075599
Train Epoch: 0 [32128/453960 (7%)]	Loss: 5.057023
Train Epoch: 0 [32256/453960 (7%)]	Loss: 5.092415
Train Epoch: 0 [32384/453960 (7%)]	Loss: 5.325520
Train Epoch: 0 [32512/453960 (7%)]	Loss: 5.071917
Train Epoch: 0 [32640/453960 (7%)]	Loss: 4.981916
Train Epoch: 0 [32768/453960 (7%)]	Loss: 5.103132
Train Epoch: 0 [32896/453960 (7%)]	Loss: 5.188886
Train Epoch: 0 [33024/453960 (7%)]	Loss: 5.077931
Train Epoch: 0 [33152/453960 (7%)]	Loss: 4.896705
Train Epoch: 0 [33280/453960 (7%)]	Loss: 4.928507
Train Epoch: 0 [33408/453960 (7%)]	Loss: 5.135991
Train Epoch: 0 [33536/453960 (7%)]	Loss: 4.993237
Train Epoch: 0 [33664/453960 (7%)]	Loss: 4.870272
Train Epoch: 0 [33792/453960 (7%)]	Loss: 5.145351
Train Epoch: 0 [33920/453960 (7%)]	Loss: 4.922670
Train Epoch: 0 [34048/453960 (8%)]	Loss: 5.163630
Train Epoch: 0 [34176/453960 (8%)]	Loss: 5.091348
Train Epoch: 0 [34304/453960 (8%)]	Loss: 4.935005
Train Epoch: 0 [34432/453960 (8%)]	Loss: 4.972494
Train Epoch: 0 [34560/453960 (8%)]	Loss: 4.891585
Train Epoch: 0 [34688/453960 (8%)]	Loss: 5.201599
Train Epoch: 0 [34816/453960 (8%)]	Loss: 5.053781
Train Epoch: 0 [34944/453960 (8%)]	Loss: 5.188891
Train Epoch: 0 [35072/453960 (8%)]	Loss: 4.999204
Train Epoch: 0 [35200/453960 (8%)]	Loss: 5.188380
Train Epoch: 0 [35328/453960 (8%)]	Loss: 5.280164
Train Epoch: 0 [35456/453960 (8%)]	Loss: 5.192398
Train Epoch: 0 [35584/453960 (8%)]	Loss: 5.102591
Train Epoch: 0 [35712/453960 (8%)]	Loss: 5.360684
Train Epoch: 0 [35840/453960 (8%)]	Loss: 5.212510
Train Epoch: 0 [35968/453960 (8%)]	Loss: 5.094326
Train Epoch: 0 [36096/453960 (8%)]	Loss: 5.010149
Train Epoch: 0 [36224/453960 (8%)]	Loss: 5.079008
Train Epoch: 0 [36352/453960 (8%)]	Loss: 4.968436
Train Epoch: 0 [36480/453960 (8%)]	Loss: 5.123461
Train Epoch: 0 [36608/453960 (8%)]	Loss: 5.007151
Train Epoch: 0 [36736/453960 (8%)]	Loss: 4.968956
Train Epoch: 0 [36864/453960 (8%)]	Loss: 5.072608
Train Epoch: 0 [36992/453960 (8%)]	Loss: 5.186620
Train Epoch: 0 [37120/453960 (8%)]	Loss: 5.157279
Train Epoch: 0 [37248/453960 (8%)]	Loss: 4.964752
Train Epoch: 0 [37376/453960 (8%)]	Loss: 4.979543
Train Epoch: 0 [37504/453960 (8%)]	Loss: 5.113081
Train Epoch: 0 [37632/453960 (8%)]	Loss: 4.992231
Train Epoch: 0 [37760/453960 (8%)]	Loss: 5.176917
Train Epoch: 0 [37888/453960 (8%)]	Loss: 5.175501
Train Epoch: 0 [38016/453960 (8%)]	Loss: 4.923593
Train Epoch: 0 [38144/453960 (8%)]	Loss: 5.179938
Train Epoch: 0 [38272/453960 (8%)]	Loss: 5.002213
Train Epoch: 0 [38400/453960 (8%)]	Loss: 5.109980
Train Epoch: 0 [38528/453960 (8%)]	Loss: 5.248177
Train Epoch: 0 [38656/453960 (9%)]	Loss: 5.102095
Train Epoch: 0 [38784/453960 (9%)]	Loss: 4.847314
Train Epoch: 0 [38912/453960 (9%)]	Loss: 5.132603
Train Epoch: 0 [39040/453960 (9%)]	Loss: 5.188639
Train Epoch: 0 [39168/453960 (9%)]	Loss: 5.142861
Train Epoch: 0 [39296/453960 (9%)]	Loss: 5.156878
Train Epoch: 0 [39424/453960 (9%)]	Loss: 5.164310
Train Epoch: 0 [39552/453960 (9%)]	Loss: 5.092291
Train Epoch: 0 [39680/453960 (9%)]	Loss: 5.180923
Train Epoch: 0 [39808/453960 (9%)]	Loss: 5.119232
Train Epoch: 0 [39936/453960 (9%)]	Loss: 5.092492
Train Epoch: 0 [40064/453960 (9%)]	Loss: 5.119765
Train Epoch: 0 [40192/453960 (9%)]	Loss: 5.134654
Train Epoch: 0 [40320/453960 (9%)]	Loss: 5.145375
Train Epoch: 0 [40448/453960 (9%)]	Loss: 4.978840
Train Epoch: 0 [40576/453960 (9%)]	Loss: 5.163564
Train Epoch: 0 [40704/453960 (9%)]	Loss: 5.071254
Train Epoch: 0 [40832/453960 (9%)]	Loss: 5.337046
Train Epoch: 0 [40960/453960 (9%)]	Loss: 4.915538
Train Epoch: 0 [41088/453960 (9%)]	Loss: 5.123920
Train Epoch: 0 [41216/453960 (9%)]	Loss: 5.131040
Train Epoch: 0 [41344/453960 (9%)]	Loss: 4.864181
Train Epoch: 0 [41472/453960 (9%)]	Loss: 5.328271
Train Epoch: 0 [41600/453960 (9%)]	Loss: 4.960632
Train Epoch: 0 [41728/453960 (9%)]	Loss: 5.210580
Train Epoch: 0 [41856/453960 (9%)]	Loss: 5.049171
Train Epoch: 0 [41984/453960 (9%)]	Loss: 5.085842
Train Epoch: 0 [42112/453960 (9%)]	Loss: 5.105653
Train Epoch: 0 [42240/453960 (9%)]	Loss: 4.990461
Train Epoch: 0 [42368/453960 (9%)]	Loss: 5.143673
Train Epoch: 0 [42496/453960 (9%)]	Loss: 5.096202
Train Epoch: 0 [42624/453960 (9%)]	Loss: 5.292593
Train Epoch: 0 [42752/453960 (9%)]	Loss: 4.924647
Train Epoch: 0 [42880/453960 (9%)]	Loss: 5.300327
Train Epoch: 0 [43008/453960 (9%)]	Loss: 5.230657
Train Epoch: 0 [43136/453960 (10%)]	Loss: 5.092381
Train Epoch: 0 [43264/453960 (10%)]	Loss: 5.060462
Train Epoch: 0 [43392/453960 (10%)]	Loss: 5.009224
Train Epoch: 0 [43520/453960 (10%)]	Loss: 5.056210
Train Epoch: 0 [43648/453960 (10%)]	Loss: 4.771006
Train Epoch: 0 [43776/453960 (10%)]	Loss: 5.048451
Train Epoch: 0 [43904/453960 (10%)]	Loss: 5.110385
Train Epoch: 0 [44032/453960 (10%)]	Loss: 5.276134
Train Epoch: 0 [44160/453960 (10%)]	Loss: 5.212709
Train Epoch: 0 [44288/453960 (10%)]	Loss: 5.295161
Train Epoch: 0 [44416/453960 (10%)]	Loss: 5.199440
Train Epoch: 0 [44544/453960 (10%)]	Loss: 5.208416
Train Epoch: 0 [44672/453960 (10%)]	Loss: 4.980898
Train Epoch: 0 [44800/453960 (10%)]	Loss: 5.126772
Train Epoch: 0 [44928/453960 (10%)]	Loss: 4.925045
Train Epoch: 0 [45056/453960 (10%)]	Loss: 5.189996
Train Epoch: 0 [45184/453960 (10%)]	Loss: 5.016275
Train Epoch: 0 [45312/453960 (10%)]	Loss: 5.025171
Train Epoch: 0 [45440/453960 (10%)]	Loss: 5.008719
Train Epoch: 0 [45568/453960 (10%)]	Loss: 5.174905
Train Epoch: 0 [45696/453960 (10%)]	Loss: 4.960847
Train Epoch: 0 [45824/453960 (10%)]	Loss: 5.164559
Train Epoch: 0 [45952/453960 (10%)]	Loss: 5.001929
Train Epoch: 0 [46080/453960 (10%)]	Loss: 5.228350
Train Epoch: 0 [46208/453960 (10%)]	Loss: 5.184045
Train Epoch: 0 [46336/453960 (10%)]	Loss: 5.055751
Train Epoch: 0 [46464/453960 (10%)]	Loss: 5.067163
Train Epoch: 0 [46592/453960 (10%)]	Loss: 5.013742
Train Epoch: 0 [46720/453960 (10%)]	Loss: 5.288607
Train Epoch: 0 [46848/453960 (10%)]	Loss: 5.026671
Train Epoch: 0 [46976/453960 (10%)]	Loss: 5.182129
Train Epoch: 0 [47104/453960 (10%)]	Loss: 5.050074
Train Epoch: 0 [47232/453960 (10%)]	Loss: 4.994812
Train Epoch: 0 [47360/453960 (10%)]	Loss: 5.013135
Train Epoch: 0 [47488/453960 (10%)]	Loss: 4.925201
Train Epoch: 0 [47616/453960 (10%)]	Loss: 5.072846
Train Epoch: 0 [47744/453960 (11%)]	Loss: 5.042706
Train Epoch: 0 [47872/453960 (11%)]	Loss: 5.167356
Train Epoch: 0 [48000/453960 (11%)]	Loss: 5.146762
Train Epoch: 0 [48128/453960 (11%)]	Loss: 4.867761
Train Epoch: 0 [48256/453960 (11%)]	Loss: 5.115370
Train Epoch: 0 [48384/453960 (11%)]	Loss: 5.103599
Train Epoch: 0 [48512/453960 (11%)]	Loss: 5.142798
Train Epoch: 0 [48640/453960 (11%)]	Loss: 5.098821
Train Epoch: 0 [48768/453960 (11%)]	Loss: 5.007188
Train Epoch: 0 [48896/453960 (11%)]	Loss: 5.000654
Train Epoch: 0 [49024/453960 (11%)]	Loss: 5.171140
Train Epoch: 0 [49152/453960 (11%)]	Loss: 4.936546
Train Epoch: 0 [49280/453960 (11%)]	Loss: 4.884600
Train Epoch: 0 [49408/453960 (11%)]	Loss: 5.089617
Train Epoch: 0 [49536/453960 (11%)]	Loss: 5.347151
Train Epoch: 0 [49664/453960 (11%)]	Loss: 5.210454
Train Epoch: 0 [49792/453960 (11%)]	Loss: 5.103864
Train Epoch: 0 [49920/453960 (11%)]	Loss: 5.047358
Train Epoch: 0 [50048/453960 (11%)]	Loss: 5.168347
Train Epoch: 0 [50176/453960 (11%)]	Loss: 4.968554
Train Epoch: 0 [50304/453960 (11%)]	Loss: 5.184916
Train Epoch: 0 [50432/453960 (11%)]	Loss: 5.308298
Train Epoch: 0 [50560/453960 (11%)]	Loss: 4.880640
Train Epoch: 0 [50688/453960 (11%)]	Loss: 5.080117
Train Epoch: 0 [50816/453960 (11%)]	Loss: 5.150405
Train Epoch: 0 [50944/453960 (11%)]	Loss: 5.179252
Train Epoch: 0 [51072/453960 (11%)]	Loss: 5.147452
Train Epoch: 0 [51200/453960 (11%)]	Loss: 4.902547
Train Epoch: 0 [51328/453960 (11%)]	Loss: 4.942030
Train Epoch: 0 [51456/453960 (11%)]	Loss: 4.915153
Train Epoch: 0 [51584/453960 (11%)]	Loss: 4.992704
Train Epoch: 0 [51712/453960 (11%)]	Loss: 5.150136
Train Epoch: 0 [51840/453960 (11%)]	Loss: 5.233450
